experiment,folds,accuracy_q1,accuracy_median,accuracy_q3,accuracy_mean,accuracy_std,f1_q1,f1_median,f1_q3,f1_mean,f1_std,f1_clear_q1,f1_clear_median,f1_clear_q3,f1_clear_mean,f1_clear_std,f1_obstructed_q1,f1_obstructed_median,f1_obstructed_q3,f1_obstructed_mean,f1_obstructed_std,macro_f1_q1,macro_f1_median,macro_f1_q3,macro_f1_mean,macro_f1_std,balanced_accuracy_q1,balanced_accuracy_median,balanced_accuracy_q3,balanced_accuracy_mean,balanced_accuracy_std,mcc_q1,mcc_median,mcc_q3,mcc_mean,mcc_std,obstructed_recall_q1,obstructed_recall_median,obstructed_recall_q3,obstructed_recall_mean,obstructed_recall_std,clear_recall_q1,clear_recall_median,clear_recall_q3,clear_recall_mean,clear_recall_std,obstructed_precision_q1,obstructed_precision_median,obstructed_precision_q3,obstructed_precision_mean,obstructed_precision_std,clear_precision_q1,clear_precision_median,clear_precision_q3,clear_precision_mean,clear_precision_std,roc_auc_q1,roc_auc_median,roc_auc_q3,roc_auc_mean,roc_auc_std
b_efficientnetb3_relieff_200_adaboost,10,0.8235294117647058,0.8407563025210084,0.9044117647058822,0.8565546218487394,0.06113255264786801,0.8152573529411764,0.8556910569105691,0.9063025210084035,0.8571838500676956,0.06557095693162736,0.8152573529411764,0.8556910569105691,0.9063025210084035,0.8571838500676956,0.06557095693162736,0.8130787037037037,0.8333333333333334,0.9024064171122995,0.8539618495500848,0.059964402844871416,0.8229166666666667,0.8374315851001647,0.9043544690603513,0.8555728498088901,0.06142507431850996,0.8235294117647058,0.8369076797385621,0.9051776960784312,0.8563521241830067,0.060902940971061324,0.6515837655350015,0.6979065560739861,0.8114267668715625,0.7201252646496351,0.12092706390572115,0.8299632352941176,0.8823529411764706,0.8823529411764706,0.8555147058823529,0.07887150555616808,0.7679738562091503,0.857843137254902,0.9436274509803921,0.8571895424836601,0.11186732708394381,0.7894736842105263,0.8500000000000001,0.9402573529411764,0.8629846061231511,0.10192207518092247,0.8236607142857143,0.8708333333333333,0.8932748538011696,0.864896207911082,0.056209760615801074,0.8909313725490197,0.9376201460976548,0.9748894655901577,0.9308234813533257,0.04777687220154113
b_efficientnetb3_relieff_200_gaussian_nb,10,0.7663865546218487,0.8235294117647058,0.875,0.8097478991596638,0.07871517281549058,0.7473684210526316,0.8180147058823529,0.8738859180035651,0.8038697660213441,0.08620607484754925,0.7473684210526316,0.8180147058823529,0.8738859180035651,0.8038697660213441,0.08620607484754925,0.75,0.8284313725490196,0.8705357142857143,0.81321958513135,0.07637664879620902,0.7627192982456139,0.8232230392156863,0.8746617965367965,0.8085446755763469,0.0795711335301778,0.7643484477124184,0.8249591503267973,0.8761744281045751,0.8107843137254902,0.07946904705984444,0.5415483313764832,0.6521807716563897,0.7532875474065586,0.6279862716628082,0.15826380240560847,0.7794117647058822,0.8786764705882353,0.9237132352941176,0.85,0.10346215042492489,0.7205882352941176,0.7777777777777778,0.8333333333333334,0.7715686274509803,0.11178668132387816,0.7238562091503269,0.7875939849624061,0.8348684210526316,0.7859660233277141,0.08708640372521458,0.7730263157894737,0.8708333333333333,0.9080882352941176,0.8486292938227923,0.09722264341060387,0.8156583405420992,0.8802083333333333,0.9013840830449826,0.863823409265667,0.0761047373955777
b_efficientnetb3_relieff_250_decision_tree,10,0.8308823529411764,0.8529411764705882,0.8760504201680672,0.8451260504201679,0.06165908129018519,0.8392857142857143,0.8648648648648649,0.874198717948718,0.8445075658310952,0.07333264575784863,0.8392857142857143,0.8648648648648649,0.874198717948718,0.8445075658310952,0.07333264575784863,0.8190524193548387,0.8387096774193549,0.8738859180035651,0.8437185097470478,0.05437431746631422,0.8301343177855276,0.8523005619779813,0.8752714019851117,0.8441130377890715,0.06267363178740709,0.8303206699346405,0.8518178104575163,0.8754084967320261,0.8449754901960784,0.06194830456381302,0.6649555105573397,0.7060887634054509,0.7543989226183238,0.6950208651417157,0.12105136437073663,0.8125,0.8235294117647058,0.8823529411764706,0.8507352941176471,0.07576661894227475,0.838235294117647,0.8823529411764706,0.8888888888888888,0.8392156862745098,0.10592582734446657,0.8482456140350877,0.8666666666666667,0.8805147058823529,0.843358518846135,0.07704486893623505,0.8154761904761905,0.8421052631578947,0.8784313725490196,0.8568125063790699,0.06874485002795712,0.8303206699346405,0.8518178104575163,0.8754084967320261,0.8449754901960784,0.061948304563812985
b_efficientnetb3_relieff_250_rbf_svm,10,0.7955882352941176,0.838235294117647,0.8560924369747899,0.8333613445378152,0.057021965271095085,0.8108108108108109,0.8409090909090909,0.8648648648648649,0.8411138411138411,0.05373742224854306,0.8108108108108109,0.8409090909090909,0.8648648648648649,0.8411138411138411,0.05373742224854306,0.7909090909090909,0.8256048387096775,0.854978354978355,0.8241087138667783,0.062326015827523576,0.7952907452907453,0.8373519689043883,0.8557096057096057,0.8326112774903098,0.05746001274502956,0.7953431372549019,0.8368055555555556,0.8553921568627451,0.8326388888888889,0.05716353542908379,0.5919425444829756,0.6754520394788437,0.7128451503887936,0.6685091449289023,0.11458762074358322,0.7766544117647058,0.8180147058823529,0.8235294117647058,0.8022058823529413,0.06881975856939758,0.8259803921568627,0.8333333333333334,0.8888888888888888,0.8630718954248365,0.0680187062248663,0.8031250000000001,0.8229166666666667,0.8729166666666667,0.8496825396825397,0.07093439428514907,0.7952302631578947,0.8377192982456141,0.8421052631578947,0.8220833333333333,0.05429432184048522,0.9024203431372548,0.9220191753171856,0.949908088235294,0.9166005863129566,0.04929643377780244
b_efficientnetb3_relieff_250_linear_svm,10,0.7941176470588235,0.811344537815126,0.8823529411764706,0.8359663865546219,0.06406524383530642,0.7921052631578948,0.8171701112877583,0.8805147058823529,0.8397114881557606,0.06129781535795771,0.7921052631578948,0.8171701112877583,0.8805147058823529,0.8397114881557606,0.06129781535795771,0.7776148582600195,0.8166666666666667,0.8872549019607843,0.8309088992390701,0.06938630264774472,0.7928614831840638,0.8111853832442067,0.882250816993464,0.8353101936974152,0.06449296572993381,0.792279411764706,0.8143382352941176,0.8846507352941178,0.8366217320261438,0.06416465660079392,0.5871105164534777,0.6313279551583318,0.770638385271705,0.677559139300854,0.1281307240474171,0.7647058823529411,0.8492647058823529,0.9237132352941176,0.832720588235294,0.0996685985489745,0.7892156862745098,0.8284313725490196,0.8700980392156863,0.8405228758169935,0.0832289633626024,0.7921052631578948,0.8229166666666667,0.8451417004048583,0.8366290585059936,0.07960297741574862,0.7807017543859649,0.8583333333333334,0.91875,0.8453187503071403,0.08081324318016282,0.9083044982698961,0.9395424836601306,0.9445886197616301,0.928316032295271,0.03339139220546499
b_efficientnetb3_relieff_250_mlp,10,0.8235294117647058,0.8529411764705882,0.8848739495798319,0.8538655462184874,0.043261580091338625,0.8281733746130031,0.8644688644688645,0.891640866873065,0.8615551631031508,0.03943464073556217,0.8281733746130031,0.8644688644688645,0.891640866873065,0.8615551631031508,0.03943464073556217,0.8058823529411765,0.8380355276907001,0.8805147058823529,0.8442402367965084,0.04974979802086127,0.821671826625387,0.8512521960797823,0.8842395510835914,0.8528976999498296,0.043780491584483994,0.8242442810457515,0.8500816993464052,0.8850592320261439,0.8534517973856209,0.04357077732187671,0.6560209048172541,0.7101871343523678,0.7744200148321295,0.7131310751252797,0.08486726825019225,0.7536764705882353,0.8235294117647058,0.8805147058823529,0.8209558823529413,0.0878267023863295,0.8455882352941176,0.8856209150326797,0.9411764705882352,0.8859477124183007,0.05901385332291871,0.8392857142857143,0.8819444444444444,0.9230769230769232,0.8761630036630036,0.05530178162509929,0.7857142857142857,0.8416666666666667,0.8854166666666666,0.8433333333333334,0.06638196905505787,0.9337724673202614,0.9549452133794695,0.9650615148019992,0.950050461361015,0.023098400492062375
b_efficientnetb3_relieff_250_logistic,10,0.7955882352941176,0.8235294117647058,0.875,0.8361344537815126,0.05217758872362623,0.8027027027027027,0.8171701112877583,0.8760504201680672,0.8399837141632809,0.050978061948033844,0.8027027027027027,0.8171701112877583,0.8760504201680672,0.8399837141632809,0.050978061948033844,0.7909090909090909,0.8328173374613003,0.8738859180035651,0.8304194849725659,0.05775384348257578,0.7952907452907453,0.8222910216718267,0.8749681690858161,0.8352015995679233,0.052803500738120984,0.7953431372549019,0.8235294117647058,0.8776041666666667,0.8361315359477125,0.05268746182360455,0.5919425444829756,0.6564045547325472,0.754901695296637,0.6777281032763887,0.1047849945204077,0.7794117647058822,0.8235294117647058,0.8805147058823529,0.8268382352941176,0.08996216605132348,0.8259803921568627,0.8333333333333334,0.8700980392156863,0.8454248366013072,0.08307555499499374,0.8031250000000001,0.8235294117647058,0.842948717948718,0.841622854269913,0.07305364042352916,0.7952302631578947,0.8367647058823529,0.891640866873065,0.8416929200830129,0.06928739500386401,0.9169009515570933,0.9395424836601306,0.9437716262975777,0.9324742887351019,0.03199650468062501
b_efficientnetb3_relieff_250_random_forest,10,0.8602941176470588,0.8840336134453781,0.9338235294117646,0.8827731092436973,0.0680531045510432,0.8673986486486487,0.8786764705882353,0.9344537815126049,0.8817067715444825,0.07281718775999209,0.8673986486486487,0.8786764705882353,0.9344537815126049,0.8817067715444825,0.07281718775999209,0.8496204933586338,0.8918128654970761,0.9331550802139037,0.8824317528042684,0.06685553454400514,0.8593265644676935,0.8836106811145511,0.9338044308632543,0.8820692621743754,0.06884332267390215,0.8602941176470588,0.8871527777777778,0.9338235294117646,0.8833946078431371,0.06891797438768504,0.730366259472182,0.7821626904746029,0.8680041837284292,0.7718203312556391,0.1348370714936892,0.838235294117647,0.9393382352941175,0.9852941176470588,0.9040441176470588,0.0952175126310773,0.8259803921568627,0.8888888888888888,0.9411764705882352,0.8627450980392156,0.0958234231862712,0.8355263157894737,0.873015873015873,0.9352678571428572,0.8682686495650891,0.07729235870238703,0.8222222222222222,0.9354166666666666,0.9852941176470588,0.9086612978524743,0.08605383542116819,0.9392886750288352,0.9626736111111112,0.9796712802768167,0.9577386101499423,0.032142551323514915
b_efficientnetb3_relieff_250_adaboost,10,0.8308823529411764,0.8676470588235294,0.8848739495798319,0.8565546218487394,0.04310641336265792,0.8371212121212122,0.8802008608321377,0.8888888888888888,0.8596701696199546,0.047782819653685846,0.8371212121212122,0.8802008608321377,0.8888888888888888,0.8596701696199546,0.047782819653685846,0.8169934640522876,0.8660714285714286,0.8823529411764706,0.8516914594120475,0.041952715029325474,0.8292550082363568,0.8673791486291487,0.8848039215686274,0.8556808145160011,0.043407069381843556,0.8307291666666666,0.8676470588235294,0.8848039215686274,0.856515522875817,0.04162629247898457,0.6663600286299702,0.7491101763678398,0.7709447578207247,0.7196534055410387,0.08126787067328567,0.8363970588235294,0.8786764705882353,0.8823529411764706,0.84375,0.06706130492198382,0.838235294117647,0.8856209150326797,0.9281045751633986,0.8692810457516339,0.09431311904973141,0.8416666666666667,0.8823529411764706,0.9205882352941176,0.8695669934640524,0.08477667751792083,0.8458646616541353,0.875,0.8872549019607843,0.857035010800659,0.04035564968415077,0.9402663638985005,0.9511726259131104,0.9609735438292965,0.9450223471741637,0.028800383464603625
b_efficientnetb3_relieff_250_gaussian_nb,10,0.7771008403361345,0.8235294117647058,0.8823529411764706,0.8157142857142856,0.07197849494149369,0.7602678571428572,0.8220211161387632,0.875,0.8099135828855942,0.08011511567520745,0.7602678571428572,0.8220211161387632,0.875,0.8099135828855942,0.08011511567520745,0.7689655172413793,0.8284313725490196,0.8854166666666666,0.8187125531395308,0.06988889529271883,0.7723916887709991,0.8232230392156863,0.8819444444444444,0.8143130680125624,0.07290439139245558,0.779156454248366,0.8249591503267973,0.8823529411764706,0.8166870915032678,0.07280028953721644,0.5841498270774973,0.6521807716563897,0.77005354108682,0.6413846836277021,0.1446774683829711,0.7794117647058822,0.8786764705882353,0.9411764705882352,0.85625,0.10743083506767119,0.7647058823529411,0.7777777777777778,0.8308823529411765,0.7771241830065359,0.10967935667138835,0.7569444444444444,0.7947368421052632,0.8421052631578947,0.7926601341704317,0.08124587145303541,0.7819548872180451,0.8708333333333333,0.9291666666666666,0.856968462823726,0.09691402123706173,0.8174740484429066,0.8873209823144943,0.9173815359477124,0.8673454921184159,0.07979908573968539
b_efficientnetb3_relieff_300_decision_tree,10,0.8308823529411764,0.8676470588235294,0.8848739495798319,0.8624369747899159,0.05228432196054806,0.8458646616541353,0.8660714285714286,0.8805147058823529,0.8634065738135448,0.05185811044288923,0.8458646616541353,0.8660714285714286,0.8805147058823529,0.8634065738135448,0.05185811044288923,0.8202293202293203,0.8654188948306596,0.8872549019607843,0.8600002639211667,0.056491366222813706,0.8289929368876737,0.8673791486291487,0.8842395510835914,0.8617034188673557,0.05289747168667893,0.8278186274509803,0.8682598039215687,0.8848039215686274,0.8626225490196079,0.05315065943529833,0.6627403917655339,0.7359063317697443,0.7709447578207247,0.7299696109702407,0.10363433382875159,0.8363970588235294,0.8823529411764706,0.926470588235294,0.8742647058823529,0.09583615411324278,0.8259803921568627,0.8823529411764706,0.8872549019607843,0.8509803921568627,0.06834502872332127,0.8281733746130031,0.8571428571428571,0.8805147058823529,0.85203265516733,0.05109211642523822,0.8392857142857143,0.8823529411764706,0.9222222222222222,0.8827404295051353,0.08004141752390637,0.8278186274509803,0.8682598039215687,0.8848039215686274,0.8626225490196079,0.05315065943529835
b_efficientnetb3_relieff_300_rbf_svm,10,0.7955882352941176,0.8235294117647058,0.8560924369747899,0.8363025210084034,0.05887259524957212,0.8108108108108109,0.8284313725490196,0.8648648648648649,0.8445884028856165,0.055756268243710584,0.8108108108108109,0.8284313725490196,0.8648648648648649,0.8445884028856165,0.055756268243710584,0.7909090909090909,0.8180147058823529,0.8460410557184751,0.8263326576965098,0.0643811712984144,0.7952907452907453,0.8232230392156863,0.8554529602916701,0.8354605302910632,0.05943053174579766,0.7953431372549019,0.8232230392156863,0.8548304738562091,0.8355800653594772,0.05904972195650041,0.5919425444829756,0.6464460784313726,0.7123361414982452,0.6745942552243478,0.1167503395595215,0.7766544117647058,0.8180147058823529,0.8235294117647058,0.8022058823529411,0.07419632197447901,0.8333333333333334,0.857843137254902,0.8888888888888888,0.868954248366013,0.06675080483789542,0.8125,0.8348416289592759,0.8729166666666667,0.854746103569633,0.06779544523780684,0.7952302631578947,0.8284313725490196,0.8421052631578947,0.8233356061722935,0.05785690363702974,0.9032373366013072,0.9237552864282967,0.9525122549019607,0.9228145424836601,0.04629102108665648
b_efficientnetb3_relieff_300_linear_svm,10,0.801470588235294,0.8235294117647058,0.875,0.8421008403361345,0.0551748918246996,0.8145032051282051,0.8284313725490196,0.874198717948718,0.8474543604690664,0.052776723362930524,0.8145032051282051,0.8284313725490196,0.874198717948718,0.8474543604690664,0.052776723362930524,0.7940340909090908,0.8255578093306288,0.875,0.8347310580449527,0.06087987436213437,0.8011837121212122,0.8232230392156863,0.8738809681697612,0.8410927092570095,0.055580219026684585,0.8014705882352942,0.828125,0.8735702614379085,0.8423406862745099,0.05468353047890809,0.6244890325562482,0.6609291147189267,0.755857027694662,0.6915825386050722,0.10757651019475493,0.7647058823529411,0.8198529411764706,0.9237132352941176,0.8268382352941176,0.1019803725999129,0.7892156862745098,0.8529411764705882,0.9411764705882352,0.8578431372549021,0.08370451459733169,0.7864583333333334,0.8543859649122807,0.921474358974359,0.8532175650287105,0.07445210481922272,0.7807017543859649,0.8422619047619048,0.9201127819548872,0.8454643851160879,0.07792273151009192,0.9174836601307188,0.9445405613225681,0.9531700547866205,0.9371864186851211,0.03193569180323661
b_efficientnetb3_relieff_300_mlp,10,0.8602941176470588,0.8823529411764706,0.8857142857142857,0.8742016806722688,0.04189159681752648,0.856951871657754,0.8856209150326797,0.8986842105263158,0.8794383909863785,0.040071314333188425,0.856951871657754,0.8856209150326797,0.8986842105263158,0.8794383909863785,0.040071314333188425,0.8571428571428571,0.8786764705882353,0.8823529411764706,0.8674490705373058,0.04593039168132375,0.8592532467532468,0.8823529411764706,0.8854327915376676,0.8734437307618421,0.042171053047487896,0.8584558823529411,0.8831699346405228,0.8855698529411764,0.8736928104575163,0.04161147415357016,0.721506556478146,0.7710375816993464,0.7814159826834123,0.7535169643555798,0.08209664842703646,0.8152573529411764,0.8823529411764706,0.8823529411764706,0.85,0.07676304683555181,0.8455882352941176,0.915032679738562,0.9411764705882352,0.8973856209150327,0.06884669478225333,0.8455882352941176,0.902714932126697,0.9364583333333333,0.893116515837104,0.06838437785109505,0.8301470588235293,0.8786764705882353,0.8888888888888888,0.8667423181393771,0.05511262256478206,0.9350670415224913,0.9480247981545559,0.9649714052287581,0.9490292195309497,0.02435028309281959
b_efficientnetb3_relieff_300_logistic,10,0.8235294117647058,0.8529411764705882,0.8970588235294117,0.8567226890756302,0.06077237229253317,0.8281733746130031,0.8528138528138528,0.8961038961038962,0.863783014185491,0.05424944459508528,0.8281733746130031,0.8528138528138528,0.8961038961038962,0.863783014185491,0.05424944459508528,0.8058823529411765,0.8484848484848485,0.8961038961038962,0.8478242440671282,0.07033131675578387,0.821671826625387,0.8528138528138528,0.8969696969696969,0.8558036291263097,0.06171984939100119,0.8204656862745098,0.8535539215686274,0.8982332516339868,0.8565563725490197,0.061199122257920915,0.6472820164700245,0.7071067811865476,0.7984765691800817,0.7177028947822427,0.11878572865180351,0.7683823529411764,0.8492647058823529,0.9237132352941176,0.8327205882352942,0.10345416647823821,0.8455882352941176,0.8823529411764706,0.8888888888888888,0.880392156862745,0.06195183619112531,0.8291855203619909,0.8571428571428571,0.8854166666666666,0.8698360957068386,0.06104692316564599,0.8058823529411765,0.857843137254902,0.9236842105263157,0.8525420782348027,0.07899474799627908,0.93218954248366,0.946282679738562,0.9515150422914264,0.9422637927720107,0.02948681547660669
b_efficientnetb3_relieff_300_random_forest,10,0.8539915966386554,0.8823529411764706,0.926470588235294,0.8770588235294117,0.056864883844366575,0.8477951635846372,0.8786764705882353,0.9281045751633986,0.8768719021128388,0.05955378556459769,0.8477951635846372,0.8786764705882353,0.9281045751633986,0.8768719021128388,0.05955378556459769,0.8469809760132341,0.8786764705882353,0.9281045751633986,0.8758053568822071,0.05752572140996076,0.8526535220083609,0.8819444444444444,0.926470588235294,0.8763386294975228,0.05742077319677949,0.8549836601307189,0.8821486928104575,0.927236519607843,0.8773080065359476,0.0571986235203815,0.7246148898917051,0.7669712149878545,0.8544730392156863,0.7600353374335257,0.11155054971802178,0.8363970588235294,0.9393382352941175,0.9411764705882352,0.8915441176470589,0.08482038970783137,0.8259803921568627,0.8888888888888888,0.9411764705882352,0.8630718954248365,0.09021620501030152,0.8355263157894737,0.8660714285714286,0.9380252100840335,0.8669251671960649,0.07306025784361243,0.8222222222222222,0.9354166666666666,0.9411764705882352,0.8986519607843138,0.07302127384547842,0.9337739691464821,0.9722222222222222,0.9863033448673586,0.9571985534409843,0.035414968078378246
b_efficientnetb3_relieff_300_adaboost,10,0.8529411764705882,0.8697478991596639,0.9273109243697478,0.8684033613445378,0.0668525995079141,0.8506493506493507,0.8759398496240601,0.928125,0.8711364250644434,0.06697099339302189,0.8506493506493507,0.8759398496240601,0.928125,0.8711364250644434,0.06697099339302189,0.8506493506493507,0.8571428571428571,0.921875,0.8645307062218827,0.06759362069008723,0.8528138528138528,0.8678571428571429,0.9269462719298246,0.8678335656431632,0.06678034353996458,0.8529411764705882,0.866421568627451,0.9267258986928104,0.8679942810457515,0.06609881975750605,0.7071067811865476,0.7456509249207661,0.8572956962834934,0.7413447355617284,0.13333334609534767,0.8235294117647058,0.8786764705882353,0.9237132352941176,0.8621323529411764,0.08937260628799926,0.8259803921568627,0.8823529411764706,0.9436274509803921,0.8738562091503269,0.08796186688647122,0.8333333333333334,0.8848684210526316,0.9364583333333333,0.8735255417956657,0.08554789548937984,0.8375,0.8708333333333333,0.926470588235294,0.8733377896613191,0.07735430976929261,0.9270833333333331,0.9411764705882352,0.9683925653594772,0.9419994713571704,0.03355190258687222
b_efficientnetb3_relieff_300_gaussian_nb,10,0.7955882352941176,0.838235294117647,0.875,0.8243697478991596,0.06660425956448524,0.7857733664185277,0.8311195445920303,0.8659274193548387,0.8178158743006941,0.07297895538630153,0.7857733664185277,0.8311195445920303,0.8659274193548387,0.8178158743006941,0.07297895538630153,0.7740937223695844,0.8441971383147854,0.8724662162162162,0.8279315292006121,0.06687133102019173,0.791513362425487,0.8376583414534079,0.8744051511188609,0.822873701750653,0.06757460053738017,0.7921262254901961,0.8396650326797386,0.875,0.8253472222222221,0.06779968713956622,0.6011933318785718,0.684957471689207,0.7568244472152741,0.6603354791235947,0.13552245263044563,0.8235294117647058,0.9080882352941175,0.9411764705882352,0.8738970588235293,0.1122652030978662,0.7647058823529411,0.7712418300653594,0.8194444444444444,0.7767973856209149,0.10050222516286013,0.7569444444444444,0.8,0.8346153846153846,0.7951204351204352,0.07320497470576902,0.7874493927125507,0.8990384615384617,0.9285714285714286,0.875068279673543,0.09871503092895133,0.8386678200692042,0.87607530757401,0.924734477124183,0.8740003844675126,0.07270572904845356
b_efficientnetb4_pca_2_decision_tree,10,0.6544117647058824,0.6957983193277311,0.7697478991596639,0.7074789915966386,0.12646954905566468,0.6567226890756303,0.7119155354449472,0.7708333333333334,0.7129217699225439,0.1220451642145032,0.6567226890756303,0.7119155354449472,0.7708333333333334,0.7129217699225439,0.1220451642145032,0.6456356736242884,0.6862745098039216,0.7745098039215687,0.7003331224963103,0.1327124953911608,0.6543417366946779,0.6937186785384128,0.7694035947712418,0.7066274462094271,0.12653516443196458,0.6545649509803921,0.6944444444444444,0.7711397058823528,0.7074959150326797,0.12607257668443728,0.3089765829424361,0.3925863641449111,0.5476336142128315,0.4181731841833791,0.25536584076466134,0.6029411764705883,0.6966911764705883,0.8474264705882353,0.7025735294117647,0.1475120670618967,0.6519607843137255,0.6862745098039216,0.7745098039215687,0.7124183006535947,0.12969826637156617,0.6470588235294118,0.7029411764705882,0.7521008403361344,0.7031210378888397,0.13532566745190758,0.6519607843137255,0.7058823529411765,0.8373015873015872,0.7182805051845299,0.13267709497673597,0.6545649509803921,0.6944444444444444,0.7711397058823528,0.7074959150326797,0.1260725766844373
b_efficientnetb4_pca_2_rbf_svm,10,0.7771008403361345,0.7970588235294118,0.875,0.8218487394957984,0.07187371590712187,0.7735294117647058,0.8054054054054054,0.8683712121212122,0.824481121687004,0.06987941445600294,0.7735294117647058,0.8054054054054054,0.8683712121212122,0.824481121687004,0.06987941445600294,0.775089605734767,0.793939393939394,0.8809523809523809,0.8184829591660711,0.07470084198965075,0.776556917448758,0.796969696969697,0.8746617965367965,0.8214820404265375,0.07188755565815282,0.7775735294117647,0.7973856209150327,0.875,0.821936274509804,0.07218020250708079,0.5572568128580117,0.5952814202656367,0.754316851111752,0.6457106511132192,0.14496818491706492,0.7536764705882353,0.8235294117647058,0.8805147058823529,0.8272058823529413,0.09860437593084037,0.7679738562091503,0.8235294117647058,0.8308823529411765,0.8166666666666667,0.064802455752155,0.7569444444444444,0.80625,0.8399122807017544,0.8124780701754386,0.06380957009156908,0.7807017543859649,0.8180147058823529,0.8898026315789473,0.8350795493636051,0.09036062215675626,0.7988754325259515,0.8637663398692811,0.9322916666666665,0.8680339292579775,0.07606265955990603
b_efficientnetb4_pca_2_linear_svm,10,0.7735294117647058,0.8117647058823529,0.875,0.8188235294117646,0.07403356575318712,0.7803030303030303,0.8166666666666667,0.8683712121212122,0.8200904743551802,0.07152373805072249,0.7803030303030303,0.8166666666666667,0.8683712121212122,0.8200904743551802,0.07152373805072249,0.7735294117647058,0.8116554054054055,0.8809523809523809,0.8168226626599491,0.07735192927040012,0.7733656116009057,0.8114583333333334,0.8746617965367965,0.8184565685075647,0.07402190569538973,0.7736928104575163,0.8126021241830066,0.875,0.8193423202614379,0.07436792737255694,0.5501622898730082,0.6282121590844746,0.754316851111752,0.6412424811490866,0.14994624036761006,0.7766544117647058,0.8492647058823529,0.8823529411764706,0.8334558823529413,0.10652675300652428,0.7679738562091503,0.8235294117647058,0.8308823529411765,0.8052287581699347,0.06759432618528634,0.7679738562091503,0.80625,0.8399122807017544,0.8043360853113175,0.0660795655107353,0.7794117647058822,0.8500000000000001,0.8898026315789473,0.8394814241486067,0.09770225714510518,0.817762399077278,0.8710171568627452,0.9435763888888888,0.8797385620915034,0.07403949892803117
