experiment,approach,classifier,fold,train_size,test_size,prepared_features,shared_preprocessing_size,accuracy,f1,f1_clear,f1_obstructed,macro_f1,balanced_accuracy,mcc,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,obstructed_recall,clear_recall,obstructed_precision,clear_precision,roc_auc,reduction_seconds,training_seconds,prediction_seconds
a_resnet101_densenet169_linear_svm,A,linear_svm,6,308,34,181888,8,0.8823529411764706,0.875,0.875,0.8888888888888888,0.8819444444444444,0.8823529411764706,0.77005354108682,16,1,3,14,0.9411764705882352,0.8235294117647058,0.8421052631578947,0.9333333333333332,0.9411764705882352,0.050704073975794,3.432203678006772,0.5596660389564931
a_resnet101_densenet169_mlp,A,mlp,6,308,34,181888,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.930795847750865,0.050704073975794,313.853518399992,0.0139876790344715
a_resnet101_densenet169_logistic,A,logistic,6,308,34,181888,8,0.9117647058823528,0.9090909090909092,0.9090909090909092,0.9142857142857144,0.9116883116883115,0.9117647058823528,0.8249579113843054,16,1,2,15,0.9411764705882352,0.8823529411764706,0.8888888888888888,0.9375,0.9411764705882352,0.050704073975794,1.4443100120406598,0.0255120079964399
a_resnet101_densenet169_random_forest,A,random_forest,6,308,34,181888,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9117647058823528,0.050704073975794,1.1253697700449266,0.0112871759920381
a_resnet101_densenet169_adaboost,A,adaboost,6,308,34,181888,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9204152249134948,0.050704073975794,65.12067498400575,0.0961856479989364
a_resnet101_densenet169_gaussian_nb,A,gaussian_nb,6,308,34,181888,8,0.7352941176470589,0.6666666666666666,0.6666666666666666,0.7804878048780488,0.7235772357723578,0.7352941176470589,0.5163977794943222,16,1,8,9,0.9411764705882352,0.5294117647058824,0.6666666666666666,0.9,0.7352941176470588,0.050704073975794,0.1318853450356982,0.0241010559839196
a_resnet101_densenet169_decision_tree,A,decision_tree,7,308,34,181888,8,0.6764705882352942,0.717948717948718,0.717948717948718,0.6206896551724138,0.6693191865605659,0.6764705882352942,0.3692744729379982,9,8,3,14,0.5294117647058824,0.8235294117647058,0.75,0.6363636363636364,0.6764705882352942,0.0513307619839906,6.114721017016564,0.0021738780196756
a_resnet101_densenet169_rbf_svm,A,rbf_svm,7,308,34,181888,8,0.8529411764705882,0.8717948717948718,0.8717948717948718,0.8275862068965517,0.8496905393457117,0.8529411764705883,0.7385489458759965,12,5,0,17,0.7058823529411765,1.0,1.0,0.7727272727272727,0.8961937716262975,0.0513307619839906,3.512225055950694,1.523940009996295
a_resnet101_densenet169_linear_svm,A,linear_svm,7,308,34,181888,8,0.8529411764705882,0.8717948717948718,0.8717948717948718,0.8275862068965517,0.8496905393457117,0.8529411764705883,0.7385489458759965,12,5,0,17,0.7058823529411765,1.0,1.0,0.7727272727272727,0.944636678200692,0.0513307619839906,3.302748639020137,0.5449703320045955
a_resnet101_densenet169_mlp,A,mlp,7,308,34,181888,8,0.8823529411764706,0.8947368421052632,0.8947368421052632,0.8666666666666667,0.880701754385965,0.8823529411764706,0.7867957924694431,13,4,0,17,0.7647058823529411,1.0,1.0,0.8095238095238095,0.9100346020761244,0.0513307619839906,295.3551332979696,0.0142992920009419
