experiment,approach,classifier,fold,train_size,test_size,prepared_features,shared_preprocessing_size,accuracy,f1,f1_clear,f1_obstructed,macro_f1,balanced_accuracy,mcc,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,obstructed_recall,clear_recall,obstructed_precision,clear_precision,roc_auc,reduction_seconds,training_seconds,prediction_seconds
b_inceptionresnetv2_pca_40_gaussian_nb,B,gaussian_nb,6,308,34,40,8,0.5882352941176471,0.7083333333333334,0.7083333333333334,0.3,0.5041666666666667,0.5882352941176471,0.3110855084191276,3,14,0,17,0.17647058823529413,1.0,1.0,0.5483870967741935,0.8961937716262975,0.9422276939731091,0.0005396950291469693,0.0002738949842751026
b_inceptionresnetv2_pca_40_decision_tree,B,decision_tree,7,308,34,40,8,0.6176470588235294,0.6285714285714286,0.6285714285714286,0.6060606060606061,0.6173160173160173,0.6176470588235294,0.23570226039551584,10,7,6,11,0.5882352941176471,0.6470588235294118,0.625,0.6111111111111112,0.6176470588235294,0.9468364489730448,0.004938154015690088,0.00021724600810557604
b_inceptionresnetv2_pca_40_rbf_svm,B,rbf_svm,7,308,34,40,8,0.7941176470588235,0.8205128205128205,0.8205128205128205,0.7586206896551724,0.7895667550839964,0.7941176470588236,0.6154574548966637,11,6,1,16,0.6470588235294118,0.9411764705882353,0.9166666666666666,0.7272727272727273,0.8823529411764706,0.9468364489730448,0.0034705910366028547,0.0010376789141446352
b_inceptionresnetv2_pca_40_linear_svm,B,linear_svm,7,308,34,40,8,0.7647058823529411,0.7894736842105263,0.7894736842105263,0.7333333333333333,0.7614035087719297,0.7647058823529411,0.5447047794019222,11,6,2,15,0.6470588235294118,0.8823529411764706,0.8461538461538461,0.7142857142857143,0.8546712802768166,0.9468364489730448,0.03671183192636818,0.0004108579596504569
b_inceptionresnetv2_pca_40_mlp,B,mlp,7,308,34,40,8,0.7647058823529411,0.7894736842105263,0.7894736842105263,0.7333333333333333,0.7614035087719297,0.7647058823529411,0.5447047794019222,11,6,2,15,0.6470588235294118,0.8823529411764706,0.8461538461538461,0.7142857142857143,0.8166089965397924,0.9468364489730448,0.056900445953942835,0.00022895901929587126
b_inceptionresnetv2_pca_40_logistic,B,logistic,7,308,34,40,8,0.7941176470588235,0.8108108108108109,0.8108108108108109,0.7741935483870968,0.7925021795989537,0.7941176470588236,0.5976143046671968,12,5,2,15,0.7058823529411765,0.8823529411764706,0.8571428571428571,0.75,0.8581314878892733,0.9468364489730448,0.010234866058453918,0.00023326696828007698
b_inceptionresnetv2_pca_40_random_forest,B,random_forest,7,308,34,40,8,0.8235294117647058,0.8421052631578947,0.8421052631578947,0.8,0.8210526315789474,0.8235294117647058,0.6657502859356826,12,5,1,16,0.7058823529411765,0.9411764705882353,0.9230769230769231,0.7619047619047619,0.8667820069204152,0.9468364489730448,0.11478632094804198,0.008879028027877212
b_inceptionresnetv2_pca_40_adaboost,B,adaboost,7,308,34,40,8,0.8823529411764706,0.8947368421052632,0.8947368421052632,0.8666666666666667,0.880701754385965,0.8823529411764706,0.7867957924694431,13,4,0,17,0.7647058823529411,1.0,1.0,0.8095238095238095,0.8650519031141868,0.9468364489730448,0.07224119897000492,0.007065732032060623
b_inceptionresnetv2_pca_40_gaussian_nb,B,gaussian_nb,7,308,34,40,8,0.6470588235294118,0.7391304347826086,0.7391304347826086,0.45454545454545453,0.5968379446640316,0.6470588235294118,0.41522739926869984,5,12,0,17,0.29411764705882354,1.0,1.0,0.5862068965517241,0.820069204152249,0.9468364489730448,0.0005225109634920955,0.00027173105627298355
b_inceptionresnetv2_pca_40_decision_tree,B,decision_tree,8,308,34,40,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.8529411764705882,1.031879973015748,0.0050058040069416165,0.00021619489416480064
b_inceptionresnetv2_pca_40_rbf_svm,B,rbf_svm,8,308,34,40,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8823529411764706,0.77005354108682,14,3,1,16,0.8235294117647058,0.9411764705882353,0.9333333333333333,0.8421052631578947,0.9238754325259515,1.031879973015748,0.0033904879819601774,0.001028902013786137
b_inceptionresnetv2_pca_40_linear_svm,B,linear_svm,8,308,34,40,8,0.7941176470588235,0.7741935483870968,0.7741935483870968,0.8108108108108109,0.7925021795989537,0.7941176470588236,0.5976143046671968,15,2,5,12,0.8823529411764706,0.7058823529411765,0.75,0.8571428571428571,0.9342560553633218,1.031879973015748,0.03671150095760822,0.000442969030700624
b_inceptionresnetv2_pca_40_mlp,B,mlp,8,308,34,40,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9204152249134947,1.031879973015748,0.05533325206488371,0.00022088398691266775
b_inceptionresnetv2_pca_40_logistic,B,logistic,8,308,34,40,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9480968858131488,1.031879973015748,0.008372676908038557,0.00023751507978886366
b_inceptionresnetv2_pca_40_random_forest,B,random_forest,8,308,34,40,8,0.9117647058823529,0.9090909090909091,0.9090909090909091,0.9142857142857143,0.9116883116883117,0.9117647058823529,0.8249579113843054,16,1,2,15,0.9411764705882353,0.8823529411764706,0.8888888888888888,0.9375,0.9567474048442907,1.031879973015748,0.11249200091697276,0.008938451064750552
b_inceptionresnetv2_pca_40_adaboost,B,adaboost,8,308,34,40,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9584775086505191,1.031879973015748,0.0729828579351306,0.007123042014427483
b_inceptionresnetv2_pca_40_gaussian_nb,B,gaussian_nb,8,308,34,40,8,0.6764705882352942,0.7555555555555555,0.7555555555555555,0.5217391304347826,0.6386473429951691,0.6764705882352942,0.4629100498862757,6,11,0,17,0.35294117647058826,1.0,1.0,0.6071428571428571,0.9169550173010381,1.031879973015748,0.0005285419756546617,0.0002717709867283702
b_inceptionresnetv2_pca_40_decision_tree,B,decision_tree,9,308,34,40,8,0.8823529411764706,0.875,0.875,0.8888888888888888,0.8819444444444444,0.8823529411764706,0.77005354108682,16,1,3,14,0.9411764705882353,0.8235294117647058,0.8421052631578947,0.9333333333333333,0.8823529411764706,1.0299878449877724,0.004980315105058253,0.0002189090009778738
b_inceptionresnetv2_pca_40_rbf_svm,B,rbf_svm,9,308,34,40,8,0.9411764705882353,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882353,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.9965397923875432,1.0299878449877724,0.004286134033463895,0.0010654919315129519
b_inceptionresnetv2_pca_40_linear_svm,B,linear_svm,9,308,34,40,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,0,0,17,1.0,1.0,1.0,1.0,1.0,1.0299878449877724,0.1329410410253331,0.00032976199872791767
b_inceptionresnetv2_pca_40_mlp,B,mlp,9,308,34,40,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,0,0,17,1.0,1.0,1.0,1.0,1.0,1.0299878449877724,0.058700262918137014,0.00022118398919701576
b_inceptionresnetv2_pca_40_logistic,B,logistic,9,308,34,40,8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17,0,0,17,1.0,1.0,1.0,1.0,1.0,1.0299878449877724,0.006108207046054304,0.0001913369633257389
b_inceptionresnetv2_pca_40_random_forest,B,random_forest,9,308,34,40,8,0.8823529411764706,0.8947368421052632,0.8947368421052632,0.8666666666666667,0.880701754385965,0.8823529411764706,0.7867957924694431,13,4,0,17,0.7647058823529411,1.0,1.0,0.8095238095238095,0.986159169550173,1.0299878449877724,0.10252926393877715,0.008947308990173042
b_inceptionresnetv2_pca_40_adaboost,B,adaboost,9,308,34,40,8,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.8823529411764706,16,1,1,16,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9826989619377162,1.0299878449877724,0.07225584296975285,0.007128061959519982
b_inceptionresnetv2_pca_40_gaussian_nb,B,gaussian_nb,9,308,34,40,8,0.7058823529411765,0.7727272727272727,0.7727272727272727,0.5833333333333334,0.678030303030303,0.7058823529411764,0.5091750772173156,7,10,0,17,0.4117647058823529,1.0,1.0,0.6296296296296297,0.9896193771626297,1.0299878449877724,0.000526749063283205,0.0002854270860552788
b_inceptionresnetv2_pca_40_decision_tree,B,decision_tree,10,308,34,40,8,0.7941176470588235,0.8108108108108109,0.8108108108108109,0.7741935483870968,0.7925021795989537,0.7941176470588236,0.5976143046671968,12,5,2,15,0.7058823529411765,0.8823529411764706,0.8571428571428571,0.75,0.7941176470588235,1.0108606840949506,0.004976317984983325,0.0002146620536223054
b_inceptionresnetv2_pca_40_rbf_svm,B,rbf_svm,10,308,34,40,8,0.9411764705882353,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882353,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.9688581314878892,1.0108606840949506,0.0035688490606844425,0.0011178218992426991
b_inceptionresnetv2_pca_40_linear_svm,B,linear_svm,10,308,34,40,8,0.9117647058823529,0.918918918918919,0.918918918918919,0.9032258064516129,0.9110723626852659,0.9117647058823529,0.8366600265340755,14,3,0,17,0.8235294117647058,1.0,1.0,0.85,0.9411764705882353,1.0108606840949506,0.04605692101176828,0.00033395003993064165
b_inceptionresnetv2_pca_40_mlp,B,mlp,10,308,34,40,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9238754325259515,1.0108606840949506,0.05986543500330299,0.000222517061047256
b_inceptionresnetv2_pca_40_logistic,B,logistic,10,308,34,40,8,0.9411764705882353,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882353,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.9550173010380623,1.0108606840949506,0.00755387800745666,0.00022896903101354837
b_inceptionresnetv2_pca_40_random_forest,B,random_forest,10,308,34,40,8,0.9411764705882353,0.9444444444444444,0.9444444444444444,0.9375,0.9409722222222222,0.9411764705882353,0.8885233166386385,15,2,0,17,0.8823529411764706,1.0,1.0,0.8947368421052632,0.958477508650519,1.0108606840949506,0.11434853507671505,0.009049323969520628
b_inceptionresnetv2_pca_40_adaboost,B,adaboost,10,308,34,40,8,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.6470588235294118,14,3,3,14,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.9100346020761245,1.0108606840949506,0.07236787595320493,0.007162226014770567
b_inceptionresnetv2_pca_40_gaussian_nb,B,gaussian_nb,10,308,34,40,8,0.6764705882352942,0.7555555555555555,0.7555555555555555,0.5217391304347826,0.6386473429951691,0.6764705882352942,0.4629100498862757,6,11,0,17,0.35294117647058826,1.0,1.0,0.6071428571428571,0.9204152249134947,1.0108606840949506,0.0005333221051841974,0.00028131005819886923
b_inceptionresnetv2_pca_50_decision_tree,B,decision_tree,1,307,35,50,8,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7428571428571429,0.7434640522875817,0.4869281045751634,13,4,5,13,0.7647058823529411,0.7222222222222222,0.7222222222222222,0.7647058823529411,0.7434640522875817,1.255368456011638,0.006595309940166771,0.0002327860565856099
b_inceptionresnetv2_pca_50_rbf_svm,B,rbf_svm,1,307,35,50,8,0.9142857142857143,0.918918918918919,0.918918918918919,0.9090909090909091,0.914004914004914,0.9133986928104575,0.8295126552802181,15,2,1,17,0.8823529411764706,0.9444444444444444,0.9375,0.8947368421052632,0.9281045751633986,1.255368456011638,0.00446727208327502,0.0010914619779214263
b_inceptionresnetv2_pca_50_linear_svm,B,linear_svm,1,307,35,50,8,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9142857142857143,0.9150326797385621,0.8300653594771242,16,1,2,16,0.9411764705882353,0.8888888888888888,0.8888888888888888,0.9411764705882353,0.934640522875817,1.255368456011638,0.01407776097767055,0.00042070599738508463
b_inceptionresnetv2_pca_50_mlp,B,mlp,1,307,35,50,8,0.8571428571428571,0.8648648648648649,0.8648648648648649,0.8484848484848485,0.8566748566748568,0.8562091503267973,0.7147579401228756,14,3,2,16,0.8235294117647058,0.8888888888888888,0.875,0.8421052631578947,0.937908496732026,1.255368456011638,0.05170791898854077,0.00023499003145843744
b_inceptionresnetv2_pca_50_logistic,B,logistic,1,307,35,50,8,0.8857142857142857,0.8823529411764706,0.8823529411764706,0.8888888888888888,0.8856209150326797,0.8872549019607843,0.7770533569225758,16,1,3,15,0.9411764705882353,0.8333333333333334,0.8421052631578947,0.9375,0.934640522875817,1.255368456011638,0.009825750952586532,0.00019122706726193428
b_inceptionresnetv2_pca_50_random_forest,B,random_forest,1,307,35,50,8,0.8571428571428571,0.8648648648648649,0.8648648648648649,0.8484848484848485,0.8566748566748568,0.8562091503267973,0.7147579401228756,14,3,2,16,0.8235294117647058,0.8888888888888888,0.875,0.8421052631578947,0.9183006535947712,1.255368456011638,0.10803023201879114,0.008843268034979701
b_inceptionresnetv2_pca_50_adaboost,B,adaboost,1,307,35,50,8,0.8571428571428571,0.8648648648648649,0.8648648648648649,0.8484848484848485,0.8566748566748568,0.8562091503267973,0.7147579401228756,14,3,2,16,0.8235294117647058,0.8888888888888888,0.875,0.8421052631578947,0.9281045751633986,1.255368456011638,0.08025036205071956,0.006978914956562221
b_inceptionresnetv2_pca_50_gaussian_nb,B,gaussian_nb,1,307,35,50,8,0.7142857142857143,0.782608695652174,0.782608695652174,0.5833333333333334,0.6829710144927537,0.7058823529411764,0.5144957554275266,7,10,0,18,0.4117647058823529,1.0,1.0,0.6428571428571429,0.9084967320261438,1.255368456011638,0.0005268299719318748,0.00028072798158973455
b_inceptionresnetv2_pca_50_decision_tree,B,decision_tree,2,307,35,50,8,0.8285714285714286,0.85,0.85,0.8,0.825,0.8251633986928104,0.6726812872860521,12,5,1,17,0.7058823529411765,0.9444444444444444,0.9230769230769231,0.7727272727272727,0.8251633986928104,0.9416310869855806,0.006058471975848079,0.00041976396460086107
b_inceptionresnetv2_pca_50_rbf_svm,B,rbf_svm,2,307,35,50,8,0.8857142857142857,0.8947368421052632,0.8947368421052632,0.875,0.8848684210526316,0.8839869281045751,0.7756155753317282,14,3,1,17,0.8235294117647058,0.9444444444444444,0.9333333333333333,0.85,0.9542483660130718,0.9416310869855806,0.0034845180343836546,0.0011113999644294381
b_inceptionresnetv2_pca_50_linear_svm,B,linear_svm,2,307,35,50,8,0.9142857142857143,0.9230769230769231,0.9230769230769231,0.9032258064516129,0.913151364764268,0.9117647058823529,0.8401680504168059,14,3,0,18,0.8235294117647058,1.0,1.0,0.8571428571428571,0.9215686274509803,0.9416310869855806,0.03041036194190383,0.0004240830894559622
b_inceptionresnetv2_pca_50_mlp,B,mlp,2,307,35,50,8,0.8,0.8108108108108109,0.8108108108108109,0.7878787878787878,0.7993447993447993,0.7990196078431373,0.6000032249655333,13,4,3,15,0.7647058823529411,0.8333333333333334,0.8125,0.7894736842105263,0.9019607843137254,0.9416310869855806,0.05286686006002128,0.0002787840785458684
b_inceptionresnetv2_pca_50_logistic,B,logistic,2,307,35,50,8,0.8285714285714286,0.8333333333333334,0.8333333333333334,0.8235294117647058,0.8284313725490196,0.8284313725490196,0.6568627450980392,14,3,3,15,0.8235294117647058,0.8333333333333334,0.8235294117647058,0.8333333333333334,0.9248366013071895,0.9416310869855806,0.011129438993521035,0.000235180021263659
b_inceptionresnetv2_pca_50_random_forest,B,random_forest,2,307,35,50,8,0.8285714285714286,0.85,0.85,0.8,0.825,0.8251633986928104,0.6726812872860521,12,5,1,17,0.7058823529411765,0.9444444444444444,0.9230769230769231,0.7727272727272727,0.923202614379085,0.9416310869855806,0.11922474496532232,0.009016600903123617
b_inceptionresnetv2_pca_50_adaboost,B,adaboost,2,307,35,50,8,0.8,0.8292682926829268,0.8292682926829268,0.7586206896551724,0.7939444911690496,0.7957516339869282,0.6228211048407309,11,6,1,17,0.6470588235294118,0.9444444444444444,0.9166666666666666,0.7391304347826086,0.9183006535947712,0.9416310869855806,0.08015925495419651,0.0069806689862161875
b_inceptionresnetv2_pca_50_gaussian_nb,B,gaussian_nb,2,307,35,50,8,0.5428571428571428,0.6923076923076923,0.6923076923076923,0.1111111111111111,0.4017094017094017,0.5294117647058824,0.17647058823529413,1,16,0,18,0.058823529411764705,1.0,1.0,0.5294117647058824,0.9052287581699346,0.9416310869855806,0.0005322600482031703,0.00027615006547421217
b_inceptionresnetv2_pca_50_decision_tree,B,decision_tree,3,308,34,50,8,0.7647058823529411,0.8,0.8,0.7142857142857143,0.7571428571428571,0.7569444444444444,0.5367394391967351,10,6,2,16,0.625,0.8888888888888888,0.8333333333333334,0.7272727272727273,0.7569444444444444,0.9923833049833775,0.013451058068312705,0.00022741605062037706
b_inceptionresnetv2_pca_50_rbf_svm,B,rbf_svm,3,308,34,50,8,0.8529411764705882,0.8780487804878049,0.8780487804878049,0.8148148148148148,0.8464317976513098,0.84375,0.7335144703827386,11,5,0,18,0.6875,1.0,1.0,0.782608695652174,0.9652777777777778,0.9923833049833775,0.0035024930257350206,0.001229246030561626
b_inceptionresnetv2_pca_50_linear_svm,B,linear_svm,3,308,34,50,8,0.8529411764705882,0.8780487804878049,0.8780487804878049,0.8148148148148148,0.8464317976513098,0.84375,0.7335144703827386,11,5,0,18,0.6875,1.0,1.0,0.782608695652174,0.9097222222222222,0.9923833049833775,0.026126030017621815,0.0003639769274741411
b_inceptionresnetv2_pca_50_mlp,B,mlp,3,308,34,50,8,0.8529411764705882,0.8717948717948718,0.8717948717948718,0.8275862068965517,0.8496905393457117,0.8472222222222222,0.7132674875181881,12,4,1,17,0.75,0.9444444444444444,0.9230769230769231,0.8095238095238095,0.9479166666666667,0.9923833049833775,0.05280178296379745,0.00024024094454944134
b_inceptionresnetv2_pca_50_logistic,B,logistic,3,308,34,50,8,0.8235294117647058,0.85,0.85,0.7857142857142857,0.8178571428571428,0.8159722222222222,0.6600444454986877,11,5,1,17,0.6875,0.9444444444444444,0.9166666666666666,0.7727272727272727,0.90625,0.9923833049833775,0.011959279072470963,0.00023217499256134033
b_inceptionresnetv2_pca_50_random_forest,B,random_forest,3,308,34,50,8,0.7647058823529411,0.8095238095238095,0.8095238095238095,0.6923076923076923,0.7509157509157509,0.7534722222222222,0.5553298152482934,9,7,1,17,0.5625,0.9444444444444444,0.9,0.7083333333333334,0.9270833333333334,0.9923833049833775,0.12117022997699678,0.008859499008394778
b_inceptionresnetv2_pca_50_adaboost,B,adaboost,3,308,34,50,8,0.7647058823529411,0.8,0.8,0.7142857142857143,0.7571428571428571,0.7569444444444444,0.5367394391967351,10,6,2,16,0.625,0.8888888888888888,0.8333333333333334,0.7272727272727273,0.875,0.9923833049833775,0.08035935601219535,0.007072102976962924
b_inceptionresnetv2_pca_50_gaussian_nb,B,gaussian_nb,3,308,34,50,8,0.5882352941176471,0.72,0.72,0.2222222222222222,0.4711111111111111,0.5625,0.26516504294495535,2,14,0,18,0.125,1.0,1.0,0.5625,0.8541666666666667,0.9923833049833775,0.0005419988883659244,0.0002743559889495373
b_inceptionresnetv2_pca_50_decision_tree,B,decision_tree,4,308,34,50,8,0.6470588235294118,0.6842105263157895,0.6842105263157895,0.6,0.6421052631578947,0.6423611111111112,0.28876103703224315,9,7,5,13,0.5625,0.7222222222222222,0.6428571428571429,0.65,0.6423611111111112,1.0378705790499225,0.011757662985473871,0.00021436100360006094
b_inceptionresnetv2_pca_50_rbf_svm,B,rbf_svm,4,308,34,50,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8819444444444444,0.7638888888888888,14,2,2,16,0.875,0.8888888888888888,0.875,0.8888888888888888,0.96875,1.0378705790499225,0.0034070099936798215,0.0010483989026397467
b_inceptionresnetv2_pca_50_linear_svm,B,linear_svm,4,308,34,50,8,0.9117647058823529,0.9090909090909091,0.9090909090909091,0.9142857142857143,0.9116883116883117,0.9166666666666667,0.837707816583391,16,0,3,15,1.0,0.8333333333333334,0.8421052631578947,1.0,0.951388888888889,1.0378705790499225,0.035861999029293656,0.00042064604349434376
b_inceptionresnetv2_pca_50_mlp,B,mlp,4,308,34,50,8,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.7673611111111112,0.5347222222222222,13,3,5,13,0.8125,0.7222222222222222,0.7222222222222222,0.8125,0.9166666666666667,1.0378705790499225,0.05199379404075444,0.00023363798391073942
b_inceptionresnetv2_pca_50_logistic,B,logistic,4,308,34,50,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8819444444444444,0.7638888888888888,14,2,2,16,0.875,0.8888888888888888,0.875,0.8888888888888888,0.9479166666666666,1.0378705790499225,0.009468266041949391,0.00019319006241858006
b_inceptionresnetv2_pca_50_random_forest,B,random_forest,4,308,34,50,8,0.9117647058823529,0.9230769230769231,0.9230769230769231,0.896551724137931,0.9098143236074271,0.90625,0.8345229603962802,13,3,0,18,0.8125,1.0,1.0,0.8571428571428571,0.9756944444444444,1.0378705790499225,0.10763950704131275,0.008778663934208453
b_inceptionresnetv2_pca_50_adaboost,B,adaboost,4,308,34,50,8,0.8529411764705882,0.8648648648648649,0.8648648648648649,0.8387096774193549,0.85178727114211,0.8506944444444444,0.7050707456243541,13,3,2,16,0.8125,0.8888888888888888,0.8666666666666667,0.8421052631578947,0.9375,1.0378705790499225,0.0806486300425604,0.007071763044223189
b_inceptionresnetv2_pca_50_gaussian_nb,B,gaussian_nb,4,308,34,50,8,0.5588235294117647,0.7058823529411765,0.7058823529411765,0.11764705882352941,0.411764705882353,0.53125,0.1846372364689991,1,15,0,18,0.0625,1.0,1.0,0.5454545454545454,0.9652777777777778,1.0378705790499225,0.0005320189520716667,0.00027413491625338793
b_inceptionresnetv2_pca_50_decision_tree,B,decision_tree,5,308,34,50,8,0.7352941176470589,0.7428571428571429,0.7428571428571429,0.7272727272727273,0.7350649350649351,0.7361111111111112,0.4714045207910317,12,4,5,13,0.75,0.7222222222222222,0.7058823529411765,0.7647058823529411,0.7361111111111112,1.006536388071254,0.012866838020272553,0.00022038293536752462
b_inceptionresnetv2_pca_50_rbf_svm,B,rbf_svm,5,308,34,50,8,0.8823529411764706,0.8888888888888888,0.8888888888888888,0.875,0.8819444444444444,0.8819444444444444,0.7638888888888888,14,2,2,16,0.875,0.8888888888888888,0.875,0.8888888888888888,0.9826388888888888,1.006536388071254,0.006415204028598964,0.0010343020549044013
b_inceptionresnetv2_pca_50_linear_svm,B,linear_svm,5,308,34,50,8,0.8235294117647058,0.8125,0.8125,0.8333333333333334,0.8229166666666667,0.8298611111111112,0.6690804516600756,15,1,5,13,0.9375,0.7222222222222222,0.75,0.9285714285714286,0.9409722222222222,1.006536388071254,0.0502507429337129,0.0003191819414496422
b_inceptionresnetv2_pca_50_mlp,B,mlp,5,308,34,50,8,0.8529411764705882,0.8648648648648649,0.8648648648648649,0.8387096774193549,0.85178727114211,0.8506944444444444,0.7050707456243541,13,3,2,16,0.8125,0.8888888888888888,0.8666666666666667,0.8421052631578947,0.9479166666666667,1.006536388071254,0.055105626001022756,0.00022588297724723816
b_inceptionresnetv2_pca_50_logistic,B,logistic,5,308,34,50,8,0.8235294117647058,0.8125,0.8125,0.8333333333333334,0.8229166666666667,0.8298611111111112,0.6690804516600756,15,1,5,13,0.9375,0.7222222222222222,0.75,0.9285714285714286,0.9583333333333333,1.006536388071254,0.009911385015584528,0.00020027393475174904
b_inceptionresnetv2_pca_50_random_forest,B,random_forest,5,308,34,50,8,0.8823529411764706,0.8947368421052632,0.8947368421052632,0.8666666666666667,0.880701754385965,0.8784722222222222,0.7676817813784025,13,3,1,17,0.8125,0.9444444444444444,0.9285714285714286,0.85,0.9826388888888888,1.006536388071254,0.1075603129575029,0.00889655901119113
b_inceptionresnetv2_pca_50_adaboost,B,adaboost,5,308,34,50,8,0.8529411764705882,0.8648648648648649,0.8648648648648649,0.8387096774193549,0.85178727114211,0.8506944444444444,0.7050707456243541,13,3,2,16,0.8125,0.8888888888888888,0.8666666666666667,0.8421052631578947,0.9340277777777778,1.006536388071254,0.08136619301512837,0.0070873930817469954
b_inceptionresnetv2_pca_50_gaussian_nb,B,gaussian_nb,5,308,34,50,8,0.5588235294117647,0.6938775510204082,0.6938775510204082,0.21052631578947367,0.4522019334049409,0.5347222222222222,0.12220592918446108,2,14,1,17,0.125,0.9444444444444444,0.6666666666666666,0.5483870967741935,0.888888888888889,1.006536388071254,0.0005341640207916498,0.00028857297729700804
b_inceptionresnetv2_pca_50_decision_tree,B,decision_tree,6,308,34,50,8,0.7352941176470589,0.7692307692307693,0.7692307692307693,0.6896551724137931,0.7294429708222812,0.7352941176470589,0.49236596391733095,10,7,2,15,0.5882352941176471,0.8823529411764706,0.8333333333333334,0.6818181818181818,0.7352941176470589,1.1039539600024,0.006610729964450002,0.00021235691383481026
b_inceptionresnetv2_pca_50_rbf_svm,B,rbf_svm,6,308,34,50,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9204152249134948,1.1039539600024,0.003518993966281414,0.001214527990669012
b_inceptionresnetv2_pca_50_linear_svm,B,linear_svm,6,308,34,50,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.9238754325259516,1.1039539600024,0.07408170204143971,0.0003174090525135398
b_inceptionresnetv2_pca_50_mlp,B,mlp,6,308,34,50,8,0.8529411764705882,0.8571428571428571,0.8571428571428571,0.8484848484848485,0.8528138528138528,0.8529411764705882,0.7071067811865476,14,3,2,15,0.8235294117647058,0.8823529411764706,0.875,0.8333333333333334,0.930795847750865,1.1039539600024,0.052934395032934844,0.00022345792967826128
b_inceptionresnetv2_pca_50_logistic,B,logistic,6,308,34,50,8,0.8529411764705882,0.8484848484848485,0.8484848484848485,0.8571428571428571,0.8528138528138528,0.8529411764705882,0.7071067811865476,15,2,3,14,0.8823529411764706,0.8235294117647058,0.8333333333333334,0.875,0.916955017301038,1.1039539600024,0.010970212984830141,0.0002277770545333624
b_inceptionresnetv2_pca_50_random_forest,B,random_forest,6,308,34,50,8,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.7647058823529411,15,2,2,15,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.9204152249134948,1.1039539600024,0.1193727379431948,0.008932327968068421
b_inceptionresnetv2_pca_50_adaboost,B,adaboost,6,308,34,50,8,0.9117647058823529,0.9090909090909091,0.9090909090909091,0.9142857142857143,0.9116883116883117,0.9117647058823529,0.8249579113843054,16,1,2,15,0.9411764705882353,0.8823529411764706,0.8888888888888888,0.9375,0.9273356401384083,1.1039539600024,0.08041963702999055,0.007058197050355375
