rank_position,experiment,approach,model,extractors,reduction,components,classifier,average_friedman_rank,folds,accuracy_q1,accuracy_median,accuracy_q3,accuracy_mean,accuracy_std,f1_q1,f1_median,f1_q3,f1_mean,f1_std,f1_clear_q1,f1_clear_median,f1_clear_q3,f1_clear_mean,f1_clear_std,f1_obstructed_q1,f1_obstructed_median,f1_obstructed_q3,f1_obstructed_mean,f1_obstructed_std,macro_f1_q1,macro_f1_median,macro_f1_q3,macro_f1_mean,macro_f1_std,balanced_accuracy_q1,balanced_accuracy_median,balanced_accuracy_q3,balanced_accuracy_mean,balanced_accuracy_std,mcc_q1,mcc_median,mcc_q3,mcc_mean,mcc_std,obstructed_recall_q1,obstructed_recall_median,obstructed_recall_q3,obstructed_recall_mean,obstructed_recall_std,clear_recall_q1,clear_recall_median,clear_recall_q3,clear_recall_mean,clear_recall_std,obstructed_precision_q1,obstructed_precision_median,obstructed_precision_q3,obstructed_precision_mean,obstructed_precision_std,clear_precision_q1,clear_precision_median,clear_precision_q3,clear_precision_mean,clear_precision_std,roc_auc_q1,roc_auc_median,roc_auc_q3,roc_auc_mean,roc_auc_std,tn_obstructed,fp_obstructed_as_clear,fn_clear_as_obstructed,tp_clear,training_seconds_total,prediction_seconds_total,pooled_accuracy,pooled_obstructed_recall,pooled_clear_recall,accuracy_iqr
131,a_efficientnetb3_adaboost,A,EfficientNetB3; full features; AdaBoost,EfficientNetB3,full,,adaboost,157.5,10,0.8247899159663865,0.8987394957983192,0.9117647058823528,0.8802521008403362,0.068139521958134,0.8259803921568627,0.898989898989899,0.922037422037422,0.8828241703976998,0.06748901588029,0.8259803921568627,0.898989898989899,0.922037422037422,0.8828241703976998,0.06748901588029,0.8333333333333334,0.8894523326572008,0.911520737327189,0.8766708393843936,0.0700001164215908,0.8242953431372549,0.8977176193200535,0.9115343244375502,0.8797475048910467,0.0682730221929298,0.8251633986928104,0.8959354575163399,0.9112540849673202,0.8795547385620915,0.0678041718711844,0.6542624845925595,0.797493924852847,0.8321316981432865,0.763333075526342,0.1364922499917883,0.828125,0.8823529411764706,0.926470588235294,0.8731617647058822,0.0790274910313865,0.803921568627451,0.8856209150326797,0.943627450980392,0.8859477124183005,0.0885835940099204,0.8087719298245615,0.8856209150326797,0.9416666666666668,0.8844633642930855,0.087655049174805,0.8595238095238095,0.8819444444444444,0.9268092105263158,0.8831631161236425,0.0678438514109058,0.8988459967320261,0.9581891580161476,0.9713541666666666,0.9381992502883508,0.0424696063304516,146.0,21.0,20.0,155.0,1469.7765361100319,0.8539836899726648,0.8801169590643275,0.874251497005988,0.8857142857142857,0.0869747899159663
132,a_efficientnetb3_rbf_svm,A,EfficientNetB3; full features; RBF SVM,EfficientNetB3,full,,rbf_svm,157.1,10,0.8602941176470588,0.8823529411764706,0.9273109243697478,0.8857983193277311,0.045042243264896,0.8673986486486487,0.8885448916408669,0.9308823529411764,0.8879781445532219,0.0466948249815434,0.8673986486486487,0.8885448916408669,0.9308823529411764,0.8879781445532219,0.0466948249815434,0.8433179723502304,0.8777777777777778,0.9281045751633986,0.8820689135869403,0.0460853374218315,0.8584833104994396,0.8813230994152047,0.9272875816993464,0.8850235290700811,0.0452882342001873,0.8584558823529411,0.8804125816993464,0.9276960784313724,0.8851511437908497,0.0456690952698662,0.7297733195450777,0.7735534490046979,0.857602068832513,0.7770780630951527,0.0893120055028682,0.8152573529411764,0.9117647058823528,0.9411764705882352,0.8797794117647058,0.0864826269352991,0.8259803921568627,0.915032679738562,0.943627450980392,0.8905228758169933,0.0752856509501754,0.8421052631578947,0.9087301587301588,0.9380252100840336,0.8925598309499237,0.0661319981482304,0.8301470588235293,0.8999999999999999,0.9402573529411764,0.8914832144979205,0.0679999117503528,0.9586216839677046,0.9791666666666666,0.9852941176470588,0.96743800461361,0.0258934299108258,147.0,20.0,19.0,156.0,28.715359729947522,12.645245771971531,0.8859649122807017,0.8802395209580839,0.8914285714285715,0.06701680672268906
133,a_inceptionresnetv2_rbf_svm,A,InceptionResNetV2; full features; RBF SVM,InceptionResNetV2,full,,rbf_svm,155.7,10,0.8602941176470588,0.8987394957983192,0.9117647058823528,0.8829411764705883,0.0461803594535524,0.8585858585858586,0.9071428571428573,0.918918918918919,0.8896902885138178,0.0436316595530235,0.8585858585858586,0.9071428571428573,0.918918918918919,0.8896902885138178,0.0436316595530235,0.8571428571428571,0.8927893738140417,0.9076246334310852,0.8740922187967108,0.0523884719862182,0.8592532467532468,0.8983466388589729,0.9115343244375502,0.8818912536552643,0.047037965069946,0.8584558823529411,0.897671568627451,0.9128370098039216,0.882046568627451,0.0461445885573693,0.7231405434062506,0.8035477357204874,0.82837396930624,0.7727614270956195,0.0888188429800941,0.8235294117647058,0.8786764705882353,0.8823529411764706,0.8386029411764705,0.0841662883840437,0.8888888888888888,0.94281045751634,0.9861111111111112,0.9254901960784312,0.0675697445140421,0.8823529411764706,0.925,0.984375,0.920906862745098,0.0661137088408244,0.8301470588235293,0.8819444444444444,0.8947368421052632,0.8608259843012165,0.059682216259213,0.9221453287197232,0.9529988465974626,0.9791666666666666,0.9481329296424452,0.0330575073286795,140.0,27.0,13.0,162.0,18.144409204018302,8.989406525040977,0.8830409356725146,0.8383233532934131,0.9257142857142857,0.051470588235294046
134,a_efficientnetb0_mlp,A,EfficientNetB0; full features; MLP,EfficientNetB0,full,,mlp,155.4,10,0.8539915966386554,0.8970588235294117,0.9117647058823528,0.8833613445378152,0.0505286725423856,0.8525798525798526,0.8927893738140417,0.918918918918919,0.8824836749314928,0.0567575037211542,0.8525798525798526,0.8927893738140417,0.918918918918919,0.8824836749314928,0.0567575037211542,0.8506493506493507,0.8927893738140417,0.9032258064516128,0.883031618705243,0.046350689440701,0.8537791037791038,0.8967126519308684,0.911072362685266,0.8827576468183679,0.0508763695878802,0.8537581699346405,0.8975694444444444,0.9112540849673202,0.8835580065359478,0.0496306671864364,0.7090195709206296,0.797289676486834,0.8334315248106402,0.7732115295697051,0.0980373158406475,0.8363970588235294,0.8786764705882353,0.9402573529411764,0.8922794117647059,0.0608329679564322,0.8235294117647058,0.8611111111111112,0.9444444444444444,0.8748366013071894,0.1022927439700964,0.8333333333333334,0.8625,0.9333333333333332,0.8809135472370766,0.0858135225870942,0.85625,0.8947368421052632,0.9338942307692308,0.8985129726654495,0.054028740909975,0.9485294117647058,0.9575463763936948,0.9800347222222222,0.9578335255670896,0.0313915817770698,149.0,18.0,22.0,153.0,43.02971845999127,0.0586927530239333,0.8830409356725146,0.8922155688622755,0.8742857142857143,0.057773109243697385
135,a_nasnetmobile_mlp,A,NASNetMobile; full features; MLP,NASNetMobile,full,,mlp,154.65,10,0.8634453781512604,0.8823529411764706,0.905252100840336,0.8831092436974789,0.0435598097106093,0.8708708708708709,0.8918128654970761,0.9024193548387096,0.8901777452371681,0.0409311144311094,0.8708708708708709,0.8918128654970761,0.9024193548387096,0.8901777452371681,0.0409311144311094,0.8506493506493507,0.8708333333333333,0.8930020283975659,0.8739814926224663,0.0475025516842257,0.8621489996489997,0.8813230994152047,0.9037659714637404,0.8820796189298171,0.0436039472011165,0.860906862745098,0.8823529411764706,0.90109272875817,0.8818831699346404,0.0436896384499519,0.7285818403638618,0.7772956409329999,0.8225911684145709,0.774335811512756,0.088090918726944,0.7647058823529411,0.8180147058823529,0.8676470588235294,0.8386029411764706,0.0939152554777823,0.8839869281045751,0.915032679738562,0.9861111111111112,0.9251633986928104,0.0615145383447295,0.86875,0.9078431372549018,0.9852941176470588,0.9215196078431372,0.0613136911766351,0.8116883116883117,0.8421052631578947,0.8809523809523809,0.8636895268474216,0.0780253355359647,0.9299788542868128,0.9550173010380624,0.9756944444444444,0.9492659073433296,0.0321461850765748,140.0,27.0,13.0,162.0,188.89621874096338,0.0520439669489855,0.8830409356725146,0.8383233532934131,0.9257142857142857,0.04180672268907559
136,a_densenet121_random_forest,A,DenseNet121; full features; random forest,DenseNet121,full,,random_forest,153.5,10,0.8539915966386554,0.8823529411764706,0.905252100840336,0.883109243697479,0.0388971658290073,0.859073359073359,0.8823529411764706,0.9055023923444976,0.8856131467199578,0.0342420974838463,0.859073359073359,0.8823529411764706,0.9055023923444976,0.8856131467199578,0.0342420974838463,0.8571428571428571,0.8745098039215686,0.907936507936508,0.87940784916117,0.0458139859420226,0.8538961038961039,0.8815273477812178,0.9051714625244036,0.8825104979405637,0.0393647561390607,0.8576899509803921,0.8804125816993464,0.9093137254901962,0.8839052287581699,0.0389438550252052,0.7176110098423297,0.7661938318656718,0.8225442016681872,0.774180173912812,0.0758642496401974,0.8299632352941176,0.9099264705882352,0.9852941176470588,0.8926470588235293,0.1037231040535059,0.8333333333333334,0.8823529411764706,0.926470588235294,0.8751633986928106,0.0561778974438394,0.8421052631578947,0.8885448916408669,0.9159919028340082,0.8759063949466425,0.0472477063251565,0.8580882352941176,0.9078431372549018,0.984375,0.9047443977591036,0.0846465856533753,0.9338490604575164,0.9532181132256824,0.971957900807382,0.9521361976163014,0.0267129318268722,149.0,18.0,22.0,153.0,9.526187308016233,0.0982213250244963,0.8830409356725146,0.8922155688622755,0.8742857142857143,0.0512605042016806
137,a_resnet101_mobilenetv2_rbf_svm,A,ResNet101+MobileNetV2; full features; RBF SVM,ResNet101+MobileNetV2,full,,rbf_svm,152.75,10,0.8529411764705882,0.8676470588235294,0.9117647058823528,0.8805042016806723,0.052926798397329,0.8543123543123543,0.8803418803418803,0.9177606177606178,0.8864918864918865,0.0525467514917851,0.8543123543123543,0.8803418803418803,0.9177606177606178,0.8864918864918865,0.0525467514917851,0.8275862068965517,0.8660714285714286,0.9076246334310852,0.8728403333727058,0.0552859192316465,0.8496905393457117,0.8673791486291487,0.9115343244375502,0.8796661099322962,0.053218757159686,0.8486519607843137,0.8676470588235294,0.9112540849673202,0.8795955882352942,0.0527144813207314,0.7086469577694577,0.7543012434814083,0.8246549384483127,0.7666795231627668,0.1048788928261544,0.8235294117647058,0.8492647058823529,0.8823529411764706,0.8386029411764706,0.0691169951992623,0.8602941176470589,0.94281045751634,0.9861111111111112,0.9205882352941176,0.0805076485899413,0.8557692307692308,0.9333333333333332,0.984375,0.9161884112619408,0.0794221050418429,0.8259803921568627,0.8585526315789473,0.8932748538011696,0.8581950084659062,0.0512069185945839,0.9228662053056516,0.9809027777777778,0.991349480968858,0.9606737793156478,0.0393133803445223,140.0,27.0,14.0,161.0,32.08826618408784,14.482847830047831,0.8801169590643275,0.8383233532934131,0.92,0.05882352941176461
138,a_resnet101_densenet169_rbf_svm,A,ResNet101+DenseNet169; full features; RBF SVM,ResNet101+DenseNet169,full,,rbf_svm,152.35,10,0.8529411764705882,0.8823529411764706,0.9044117647058822,0.8805042016806723,0.0510784908972839,0.8543123543123543,0.8888888888888888,0.912873399715505,0.8862464009832431,0.0515698803230742,0.8543123543123543,0.8888888888888888,0.912873399715505,0.8862464009832431,0.0515698803230742,0.8349753694581281,0.8708333333333333,0.8961693548387095,0.8733392884406264,0.0518406150764186,0.850471367712747,0.8813230994152047,0.9037903831250608,0.8797928447119349,0.0511775466563222,0.8529411764705882,0.8802083333333333,0.9044117647058822,0.8799428104575163,0.05061760059483,0.7149673223589098,0.7657853351336457,0.8200084051722616,0.7673054509886207,0.1024112534480404,0.8235294117647058,0.8235294117647058,0.8805147058823529,0.838970588235294,0.0615874362427954,0.8472222222222222,0.94281045751634,1.0,0.9209150326797384,0.0847547757793636,0.84375,0.930952380952381,1.0,0.917154528478058,0.0848790813668433,0.8355263157894737,0.85,0.8854166666666666,0.8577689433029988,0.0471730224312178,0.9194540561322568,0.9705461841599384,0.9792207324106114,0.9551734909650136,0.038250746390302,140.0,27.0,14.0,161.0,35.59931790595874,16.291549612942617,0.8801169590643275,0.8383233532934131,0.92,0.051470588235294046
139,a_vgg19_linear_svm,A,VGG19; full features; linear SVM,VGG19,full,,linear_svm,152.2,10,0.8346638655462185,0.8697478991596639,0.9338235294117646,0.8803361344537816,0.0588491340832691,0.8458646616541353,0.8699324324324325,0.9412955465587044,0.8882201475622526,0.0543089308213693,0.8458646616541353,0.8699324324324325,0.9412955465587044,0.8882201475622526,0.0543089308213693,0.8297682709447415,0.8686868686868687,0.9241379310344828,0.8700924047780031,0.0661765959081941,0.8345269926152279,0.8693096505596506,0.9327167387965936,0.879156276170128,0.0595977856619163,0.8345588235294117,0.869281045751634,0.9296875,0.8789419934640523,0.0577584501812707,0.6760894097483989,0.7424057406048479,0.8741897156977768,0.7682144685234856,0.113589964759874,0.8152573529411764,0.8235294117647058,0.875,0.8268382352941176,0.0930799940078744,0.8839869281045751,0.9411764705882352,1.0,0.931045751633987,0.0703006932949506,0.875,0.9198717948717948,1.0,0.9255378264666192,0.0705045843814059,0.8333333333333334,0.849624060150376,0.9,0.8532870053922685,0.0701172119985386,0.9241157247212612,0.9429065743944636,0.9809388216070742,0.9485053825451748,0.0374194334807205,138.0,29.0,12.0,163.0,3.313721660117153,0.3874345578951756,0.8801169590643275,0.8263473053892215,0.9314285714285714,0.09915966386554609
140,a_efficientnetb1_adaboost,A,EfficientNetB1; full features; AdaBoost,EfficientNetB1,full,,adaboost,150.35,10,0.8602941176470588,0.8970588235294117,0.9117647058823528,0.883109243697479,0.0623064524273065,0.8708708708708709,0.9071428571428573,0.9177606177606178,0.8878555025613849,0.0630266045284014,0.8708708708708709,0.9071428571428573,0.9177606177606178,0.8878555025613849,0.0630266045284014,0.8433179723502304,0.8891129032258064,0.9090909090909092,0.8770521766869015,0.062747189251069,0.8584833104994396,0.8965084035648552,0.9116883116883115,0.8824538396241431,0.0624071470706077,0.8584558823529411,0.8960375816993464,0.9128370098039216,0.8825367647058824,0.0621749419368082,0.730366259472182,0.8035477357204874,0.8249579113843054,0.7707798964114636,0.123425757332684,0.7794117647058822,0.8492647058823529,0.9237132352941176,0.85625,0.0854413663053474,0.9019607843137254,0.9411764705882352,0.943627450980392,0.9088235294117648,0.0799515293567458,0.89390756302521,0.9333333333333332,0.9402573529411764,0.9050054056710404,0.0763422378835932,0.8139204545454546,0.8654970760233918,0.929566563467492,0.8716543531288113,0.0731421303968305,0.9316608996539792,0.9653979238754328,0.9878472222222222,0.9534830353710112,0.0467115876431016,143.0,24.0,16.0,159.0,772.4078214860638,0.4529070379794571,0.8830409356725146,0.8562874251497006,0.9085714285714286,0.051470588235294046
141,a_efficientnetb5_adaboost,A,EfficientNetB5; full features; AdaBoost,EfficientNetB5,full,,adaboost,150.0,10,0.838235294117647,0.8823529411764706,0.9338235294117646,0.8742857142857143,0.0688508340647457,0.8363970588235294,0.8885448916408669,0.9356060606060606,0.8777724170835626,0.065546312649945,0.8363970588235294,0.8885448916408669,0.9356060606060606,0.8777724170835626,0.065546312649945,0.834313725490196,0.8856209150326797,0.9285714285714284,0.8697410846058853,0.0736940725947688,0.8378224974200206,0.8821486928104575,0.9331852358168148,0.8737567508447238,0.0691723464026651,0.8372651143790849,0.8823529411764706,0.9310661764705882,0.8735702614379086,0.0683150993000325,0.6764705882352942,0.7688676612326113,0.8676978111794097,0.7508833899950188,0.1365719411808761,0.8235294117647058,0.8786764705882353,0.9402573529411764,0.8625,0.0923144772321832,0.8235294117647058,0.8823529411764706,0.9444444444444444,0.8846405228758171,0.0720116905022905,0.8281733746130031,0.8856209150326797,0.9352678571428572,0.8807616467639688,0.07291613058654,0.8301470588235293,0.8911764705882352,0.9364583333333332,0.8739133986928105,0.0775813487985955,0.937091503267974,0.9636678200692042,0.978656045751634,0.9527405324875048,0.0401564563586937,144.0,23.0,20.0,155.0,4474.650453428156,2.2555219041532832,0.8742690058479532,0.8622754491017964,0.8857142857142857,0.09558823529411764
142,a_efficientnetb4_adaboost,A,EfficientNetB4; full features; AdaBoost,EfficientNetB4,full,,adaboost,149.95,10,0.8308823529411764,0.8697478991596639,0.9273109243697478,0.8772268907563024,0.0583675134661389,0.8412162162162162,0.8733974358974359,0.9246323529411764,0.8789542556454322,0.0574691405659533,0.8412162162162162,0.8733974358974359,0.9246323529411764,0.8789542556454322,0.0574691405659533,0.8346774193548387,0.8637992831541219,0.9268092105263158,0.8743130647330186,0.0611893767451553,0.8301343177855276,0.8685983595257789,0.9269462719298246,0.8766336601892256,0.0586020454563563,0.8303206699346405,0.8684640522875817,0.9279513888888888,0.8769812091503267,0.0586782841105162,0.6649555105573397,0.7467657922506459,0.8598313452373014,0.7585873554801621,0.1167882639736223,0.8125,0.9099264705882352,0.9411764705882352,0.8797794117647058,0.0847459920582362,0.8235294117647058,0.8611111111111112,0.943627450980392,0.8741830065359476,0.0806137018532288,0.8125,0.8543859649122807,0.9352678571428572,0.8740017322718561,0.072523098391156,0.8355263157894737,0.8999999999999999,0.943627450980392,0.889280554326994,0.0727550943060916,0.9329584775086504,0.9411764705882352,0.953533496732026,0.9379938004613608,0.0502589521140816,147.0,20.0,22.0,153.0,2491.1910361460177,1.3926602038554843,0.8771929824561403,0.8802395209580839,0.8742857142857143,0.09642857142857142
143,a_resnet50v2_rbf_svm,A,ResNet50V2; full features; RBF SVM,ResNet50V2,full,,rbf_svm,148.6,10,0.8247899159663865,0.8676470588235294,0.9411764705882352,0.8775630252100841,0.0746119327030929,0.8355263157894737,0.8832658569500675,0.943627450980392,0.8823033038512914,0.0747130072142095,0.8355263157894737,0.8832658569500675,0.943627450980392,0.8823033038512914,0.0747130072142095,0.8139904610492846,0.8471264367816091,0.9402573529411764,0.8711369388473852,0.0767015522477303,0.8228973168214654,0.8651961468658383,0.941125408496732,0.8767201213493381,0.0749867348437861,0.8247549019607843,0.8628472222222222,0.9411764705882352,0.8769812091503267,0.0748049892769997,0.65908463030745,0.7404746344482953,0.8869807227730965,0.7600059390451046,0.1474162676294895,0.7766544117647058,0.8529411764705882,0.926470588235294,0.8503676470588235,0.0950849306206922,0.8602941176470589,0.94281045751634,0.9444444444444444,0.90359477124183,0.0963452049024572,0.8484162895927602,0.925824175824176,0.9411764705882352,0.8995313510019394,0.0893945508930497,0.8154761904761905,0.8583333333333334,0.929566563467492,0.8666492210919456,0.0790162123438256,0.90359477124183,0.9565972222222222,0.9878622404844288,0.9450259515570932,0.046226602823095,142.0,25.0,17.0,158.0,18.924720237089787,8.750689476088155,0.8771929824561403,0.8502994011976048,0.9028571428571428,0.11638655462184866
144,a_efficientnetb6_linear_svm,A,EfficientNetB6; full features; linear SVM,EfficientNetB6,full,,linear_svm,148.55,10,0.8346638655462185,0.8697478991596639,0.9044117647058822,0.8773949579831932,0.0544044369572341,0.8458646616541353,0.8697478991596639,0.9055023923444976,0.8812707416422587,0.0539209596523866,0.8458646616541353,0.8697478991596639,0.9055023923444976,0.8812707416422587,0.0539209596523866,0.8371212121212122,0.861904761904762,0.8930020283975659,0.8722347496992529,0.0564822013574754,0.8345269926152279,0.8689223057644111,0.902948977999688,0.8767527456707557,0.0545468235855299,0.8357843137254901,0.8681576797385622,0.9002757352941176,0.8771650326797387,0.0542170908656663,0.6760894097483989,0.7401960784313726,0.8178126656418108,0.7602519247637696,0.1081246035447248,0.8152573529411764,0.8529411764705882,0.8823529411764706,0.8625,0.0891698869730764,0.8333333333333334,0.8823529411764706,0.943627450980392,0.8918300653594772,0.0769567560970995,0.8355263157894737,0.8786764705882353,0.9271978021978022,0.8897442985291283,0.0723368338733169,0.8375,0.8660714285714286,0.8823529411764706,0.8765616246498599,0.0741271338592287,0.9400531045751634,0.9567474048442908,0.9814133986928104,0.9523716839677048,0.0396606511807306,144.0,23.0,19.0,156.0,128.96337518194923,21.66496256692335,0.8771929824561403,0.8622754491017964,0.8914285714285715,0.06974789915966373
145,a_xception_rbf_svm,A,Xception; full features; RBF SVM,Xception,full,,rbf_svm,148.2,10,0.8308823529411764,0.8857142857142857,0.9117647058823528,0.8771428571428572,0.0435280057742067,0.8554487179487179,0.8885448916408669,0.9142857142857144,0.8843715482144276,0.040901272034103,0.8554487179487179,0.8885448916408669,0.9142857142857144,0.8843715482144276,0.040901272034103,0.8290229885057472,0.8819444444444444,0.9090909090909092,0.8671128775439121,0.0516841904873393,0.829610134836428,0.8852446680426557,0.9116883116883115,0.8757422128791698,0.0447739776306872,0.8308823529411764,0.8856209150326797,0.9117647058823528,0.8761437908496733,0.0441657620773498,0.6839499509207612,0.7763344661271521,0.8249579113843054,0.763088207671753,0.0819349621563232,0.7352941176470589,0.8786764705882353,0.8823529411764706,0.8323529411764705,0.0973350940337818,0.9019607843137254,0.9411764705882352,0.9444444444444444,0.9199346405228758,0.0729806846980481,0.8909313725490196,0.9282051282051282,0.9375,0.9162008811621812,0.0649688245617405,0.7920454545454545,0.8777777777777778,0.8972222222222223,0.8580480222391987,0.0673523744038196,0.9265727124183006,0.9549452133794696,0.9720299884659748,0.9484260861207228,0.031224135841751,139.0,28.0,14.0,161.0,40.357481017068494,17.742783506051637,0.8771929824561403,0.8323353293413174,0.92,0.0808823529411764
146,a_inceptionresnetv2_adaboost,A,InceptionResNetV2; full features; AdaBoost,InceptionResNetV2,full,,adaboost,148.0,10,0.8602941176470588,0.8823529411764706,0.8848739495798319,0.8771428571428572,0.0188896065787141,0.8791248206599713,0.8856209150326797,0.8947368421052632,0.8843489505680852,0.0181171171288889,0.8791248206599713,0.8856209150326797,0.8947368421052632,0.8843489505680852,0.0181171171288889,0.8595238095238095,0.875,0.8805147058823529,0.8676130807487544,0.0259320090376028,0.8597858282068809,0.8821486928104575,0.8842395510835914,0.8759810156584198,0.0199088050272074,0.8602941176470588,0.8823529411764706,0.8839869281045751,0.876327614379085,0.0206105954623657,0.7413123233752893,0.7704434372100767,0.7756155753317282,0.7626336028460222,0.0348534345005701,0.7794117647058822,0.8235294117647058,0.8823529411764706,0.832720588235294,0.0799156805856035,0.8839869281045751,0.9411764705882352,0.9444444444444444,0.9199346405228758,0.0615492509216411,0.8823529411764706,0.930952380952381,0.9333333333333332,0.9159943977591036,0.058786977513271,0.8176691729323309,0.85,0.8805147058823529,0.8570267180098584,0.0536341523645429,0.9212141964628988,0.929450211457132,0.9463157199154172,0.9332035755478664,0.0339398821721113,139.0,28.0,14.0,161.0,483.49679373094114,0.5137724920641626,0.8771929824561403,0.8323353293413174,0.92,0.024579831932773133
147,a_efficientnetb1_mlp,A,EfficientNetB1; full features; MLP,EfficientNetB1,full,,mlp,146.0,10,0.8823529411764706,0.8823529411764706,0.8848739495798319,0.8800000000000001,0.038131882194632,0.8768382352941176,0.8888888888888888,0.8986842105263158,0.8867716091734442,0.0319223751841407,0.8768382352941176,0.8888888888888888,0.8986842105263158,0.8867716091734442,0.0319223751841407,0.8595238095238095,0.8786764705882353,0.8872549019607843,0.8700555272614097,0.0519944635955716,0.8791040100250627,0.8819444444444444,0.8848039215686274,0.878413568217427,0.0403927682443978,0.8758680555555556,0.8821486928104575,0.8848039215686274,0.8787377450980391,0.0380406816703647,0.7640931372549019,0.7688676612326113,0.7803225463668201,0.7685390977584191,0.0631141784202001,0.828125,0.8823529411764706,0.8823529411764706,0.84375,0.105921635097002,0.8839869281045751,0.915032679738562,0.9444444444444444,0.9137254901960784,0.0632596608329508,0.8768382352941176,0.9054621848739496,0.9402573529411764,0.9122392378003834,0.0591271428646926,0.85625,0.8856209150326797,0.8932748538011696,0.8680892516496233,0.0664705559894681,0.9262783544790464,0.967055940023068,0.9852430555555556,0.9537041041906958,0.0394060478113453,141.0,26.0,15.0,160.0,53.10971761890687,0.0728932910715224,0.8801169590643275,0.844311377245509,0.9142857142857143,0.0025210084033613356
148,a_vgg16_random_forest,A,VGG16; full features; random forest,VGG16,full,,random_forest,145.6,10,0.8346638655462185,0.8823529411764706,0.9117647058823528,0.8746218487394959,0.0558847047096103,0.8477951635846372,0.8904428904428905,0.9195804195804196,0.8805644656109054,0.0537205232550087,0.8477951635846372,0.8904428904428905,0.9195804195804196,0.8805644656109054,0.0537205232550087,0.8162715517241379,0.867630700778643,0.9142857142857144,0.8670474295492289,0.0595266176595711,0.8328996085206384,0.8808007973747686,0.9116883116883115,0.8738059475800671,0.0560473645914335,0.8327716503267973,0.8795955882352942,0.9117647058823528,0.8737132352941177,0.0556428473737111,0.6713414578944257,0.781753428630151,0.8321316981432865,0.754301706280188,0.11120724654592,0.7766544117647058,0.8180147058823529,0.9402573529411764,0.8444852941176471,0.0888974676572011,0.8823529411764706,0.8888888888888888,0.943627450980392,0.9029411764705882,0.0708990507711469,0.8666666666666667,0.8888888888888888,0.9402573529411764,0.8980065359477123,0.0731252123630219,0.8058823529411765,0.849624060150376,0.9375,0.8633903497603189,0.070909606221727,0.929498269896194,0.956954656862745,0.9778871107266436,0.9506818291041907,0.0333671389864267,141.0,26.0,17.0,158.0,2.9921099499915726,0.0960094778565686,0.8742690058479532,0.844311377245509,0.9028571428571428,0.07710084033613429
149,a_densenet121_adaboost,A,DenseNet121; full features; AdaBoost,DenseNet121,full,,adaboost,145.15,10,0.8529411764705882,0.8697478991596639,0.8823529411764706,0.8716806722689077,0.056012674224249,0.8648648648648649,0.8736089030206677,0.8872549019607843,0.8777036662330779,0.0548897246259465,0.8648648648648649,0.8736089030206677,0.8872549019607843,0.8777036662330779,0.0548897246259465,0.8387096774193549,0.8617424242424243,0.8823529411764706,0.8638030720597134,0.0603878818581896,0.85178727114211,0.8693096505596506,0.8823529411764706,0.8707533691463956,0.0566716974959145,0.8512561274509803,0.869281045751634,0.8823529411764706,0.8707312091503269,0.0565817907223941,0.7074925442489846,0.7409215239767886,0.7687166264033503,0.7468773015273655,0.1099206233539046,0.8152573529411764,0.8235294117647058,0.8823529411764706,0.84375,0.0875904061434014,0.8839869281045751,0.915032679738562,0.9411764705882352,0.8977124183006536,0.0678720048621293,0.8768382352941176,0.8995098039215685,0.932142857142857,0.890373052729864,0.0611368592407126,0.8199013157894737,0.8421052631578947,0.8823529411764706,0.8620693388998344,0.0684111705195943,0.9309400230680508,0.9393442425990004,0.9729911572472124,0.950448144944252,0.028273981186619,141.0,26.0,18.0,157.0,304.533680161112,0.31184562394628257,0.8713450292397661,0.844311377245509,0.8971428571428571,0.02941176470588236
150,a_inceptionresnetv2_random_forest,A,InceptionResNetV2; full features; random forest,InceptionResNetV2,full,,random_forest,144.7,10,0.8308823529411764,0.8550420168067226,0.9273109243697478,0.8684033613445378,0.0592292265670215,0.8488636363636364,0.8610038610038611,0.9281045751633986,0.8693041590100412,0.064908460538069,0.8488636363636364,0.8610038610038611,0.9281045751633986,0.8693041590100412,0.064908460538069,0.8297682709447415,0.8528138528138528,0.9237132352941176,0.8655035818155014,0.059140174042231,0.8308505220269926,0.8547443547443547,0.9271343954248366,0.8674038704127712,0.0603560989645105,0.8308823529411764,0.8545751633986928,0.9272875816993464,0.8681985294117645,0.0608268604913188,0.6718100294206526,0.7109323606547115,0.8592029449953187,0.7418322475407768,0.1170516145089013,0.8235294117647058,0.8823529411764706,0.8823529411764706,0.86875,0.0907864113275648,0.838235294117647,0.8888888888888888,0.8888888888888888,0.8676470588235293,0.0930878718346497,0.84375,0.8786764705882353,0.8888888888888888,0.8697945845004668,0.0728349961793513,0.8355263157894737,0.8605769230769231,0.8932748538011696,0.8776474858131204,0.0734253664700698,0.9048442906574397,0.941981449442522,0.9701797385620916,0.9346002739331029,0.0429195728638815,145.0,22.0,23.0,152.0,11.503529247944243,0.1019053519121367,0.868421052631579,0.8682634730538922,0.8685714285714285,0.09642857142857142
